ssn,age,education,marital-status,relationship,sex,income
607-09-4593,16,1st-4th,Divorced,Other-relative,Male,<=50K
273-46-4373,8,5th-6th,Married-AF-spouse,Other-relative,Female,<=50K
667-84-3979,76,Assoc-voc,Married-AF-spouse,Unmarried,Male,>50K
866-86-1178,41,Doctorate,Separated,Own-child,Female,>50K
578-56-2652,34,HS-grad,Widowed,Own-child,Female,>50K
721-34-5208,53,11th,Widowed,Unmarried,Female,>50K
949-38-5748,84,11th,Widowed,Own-child,Male,>50K
211-48-6486,22,5th-6th,Widowed,Own-child,Male,>50K
210-56-5110,37,9th,Married-AF-spouse,Husband,Male,>50K
589-43-4888,14,Some-college,Married-civ-spouse,Own-child,Male,<=50K
723-71-0072,38,1st-4th,Married-civ-spouse,Wife,Female,<=50K
357-89-3120,32,Doctorate,Separated,Wife,Female,>50K
794-62-5306,63,Some-college,Divorced,Unmarried,Male,<=50K
714-06-6338,86,10th,Never-married,Husband,Male,>50K
777-97-9114,77,Preschool,Married-spouse-absent,Own-child,Male,<=50K
891-03-1940,39,12th,Widowed,Husband,Female,<=50K
932-55-5281,12,9th,Separated,Other-relative,Female,>50K
439-83-4151,2,Prof-school,Married-civ-spouse,Own-child,Female,<=50K
049-35-5036,47,HS-grad,Widowed,Not-in-family,Female,<=50K
567-47-5429,24,12th,Married-civ-spouse,Wife,Male,<=50K
173-71-0073,58,Assoc-voc,Married-spouse-absent,Unmarried,Female,<=50K
332-49-3857,26,Doctorate,Divorced,Other-relative,Male,<=50K
705-34-3979,22,Some-college,Widowed,Unmarried,Male,>50K
567-93-6117,2,12th,Never-married,Not-in-family,Male,>50K
785-50-3684,52,Assoc-voc,Married-AF-spouse,Own-child,Female,>50K
668-36-6092,30,10th,Separated,Unmarried,Male,<=50K
621-43-7345,41,Masters,Married-AF-spouse,Own-child,Male,<=50K
343-67-3218,36,Masters,Married-AF-spouse,Not-in-family,Male,>50K
358-93-7346,40,Prof-school,Married-spouse-absent,Wife,Male,>50K
893-12-0392,76,Assoc-voc,Married-spouse-absent,Unmarried,Male,<=50K
136-11-7935,73,Bachelors,Never-married,Other-relative,Male,>50K
065-04-9139,88,HS-grad,Married-spouse-absent,Own-child,Male,<=50K
520-42-3832,23,HS-grad,Married-civ-spouse,Other-relative,Female,<=50K
520-02-4569,33,5th-6th,Never-married,Own-child,Male,<=50K
626-01-3512,28,Bachelors,Married-spouse-absent,Not-in-family,Male,>50K
586-02-5797,97,Doctorate,Married-AF-spouse,Wife,Female,>50K
279-20-7616,20,7th-8th,Never-married,Husband,Female,<=50K
212-99-1400,70,5th-6th,Married-civ-spouse,Husband,Female,>50K
039-95-7002,48,5th-6th,Widowed,Own-child,Male,>50K
166-86-1179,59,Assoc-acdm,Married-civ-spouse,Unmarried,Female,>50K
992-10-6878,5,Bachelors,Divorced,Wife,Male,>50K
924-29-3610,100,1st-4th,Never-married,Unmarried,Male,>50K
734-73-5871,18,Doctorate,Married-spouse-absent,Wife,Male,<=50K
178-10-1965,37,Masters,Married-spouse-absent,Other-relative,Male,<=50K
624-84-6436,94,Assoc-acdm,Separated,Unmarried,Male,<=50K
307-89-3120,28,Assoc-acdm,Divorced,Unmarried,Male,<=50K
609-52-0883,9,9th,Divorced,Own-child,Male,>50K
984-49-0171,16,Assoc-acdm,Never-married,Husband,Female,<=50K
186-73-2186,88,Assoc-acdm,Never-married,Wife,Female,<=50K
085-25-7985,84,Assoc-voc,Separated,Own-child,Male,>50K
738-72-8500,9,Prof-school,Separated,Unmarried,Female,<=50K
923-28-0097,24,1st-4th,Divorced,Not-in-family,Male,<=50K
411-39-4348,57,Masters,Widowed,Not-in-family,Female,>50K
393-48-8943,59,Masters,Married-civ-spouse,Other-relative,Female,>50K
896-19-1645,83,12th,Widowed,Not-in-family,Male,<=50K
263-63-6363,13,Preschool,Married-spouse-absent,Own-child,Female,<=50K
616-06-2652,28,7th-8th,Separated,Not-in-family,Female,<=50K
717-93-6117,6,Some-college,Married-civ-spouse,Unmarried,Male,>50K
555-77-3955,61,1st-4th,Never-married,Own-child,Male,<=50K
878-59-3365,91,Masters,Divorced,Other-relative,Female,<=50K
714-49-6313,51,Some-college,Married-AF-spouse,Husband,Male,<=50K
267-96-6830,48,7th-8th,Married-spouse-absent,Own-child,Male,<=50K
557-70-8844,62,Prof-school,Married-spouse-absent,Own-child,Female,>50K
793-88-8205,16,7th-8th,Separated,Not-in-family,Female,>50K
025-06-1425,95,Prof-school,Widowed,Other-relative,Male,>50K
420-14-7419,34,Bachelors,Separated,Own-child,Male,<=50K
819-77-8868,99,Some-college,Married-civ-spouse,Unmarried,Female,>50K
266-15-4790,94,12th,Married-civ-spouse,Wife,Male,<=50K
911-11-7935,73,12th,Married-spouse-absent,Wife,Male,>50K
167-10-6879,24,11th,Married-spouse-absent,Other-relative,Female,<=50K
427-82-5552,83,Preschool,Married-civ-spouse,Own-child,Female,<=50K
362-71-4987,60,12th,Married-AF-spouse,Husband,Male,<=50K
922-91-1546,80,7th-8th,Widowed,Own-child,Male,<=50K
198-37-2235,50,HS-grad,Separated,Husband,Female,>50K
710-99-5085,64,7th-8th,Widowed,Husband,Female,<=50K
391-40-0491,8,Prof-school,Separated,Not-in-family,Female,>50K
621-00-7370,62,7th-8th,Married-AF-spouse,Not-in-family,Male,<=50K
545-48-5257,84,Preschool,Separated,Not-in-family,Male,>50K
421-46-8058,79,Preschool,Married-AF-spouse,Other-relative,Male,>50K
880-92-7517,64,Some-college,Married-spouse-absent,Husband,Male,>50K
324-04-7911,4,Assoc-voc,Married-AF-spouse,Husband,Female,<=50K
445-54-6682,11,7th-8th,Separated,Other-relative,Male,<=50K
602-14-9876,59,Some-college,Widowed,Other-relative,Female,>50K
068-76-5356,54,Assoc-voc,Widowed,Own-child,Female,<=50K
613-75-9213,69,7th-8th,Widowed,Other-relative,Female,>50K
598-67-9360,64,Assoc-acdm,Widowed,Wife,Female,>50K
027-54-9140,56,1st-4th,Divorced,Unmarried,Female,>50K
680-86-6092,67,Bachelors,Never-married,Other-relative,Female,<=50K
735-31-9409,63,1st-4th,Married-AF-spouse,Own-child,Male,>50K
058-69-1646,72,10th,Widowed,Husband,Male,<=50K
022-26-6584,39,Assoc-voc,Married-civ-spouse,Own-child,Male,<=50K
964-95-7001,4,Assoc-voc,Never-married,Not-in-family,Male,>50K
520-27-0269,96,1st-4th,Separated,Own-child,Male,<=50K
801-84-2751,2,12th,Divorced,Husband,Male,<=50K
330-37-4692,53,HS-grad,Widowed,Own-child,Female,<=50K
203-19-4102,80,Prof-school,Married-spouse-absent,Other-relative,Female,>50K
748-15-7247,84,1st-4th,Never-married,Wife,Male,<=50K
870-57-7394,24,Assoc-acdm,Separated,Unmarried,Female,<=50K
177-45-7002,84,12th,Married-civ-spouse,Other-relative,Male,>50K
740-35-6264,78,5th-6th,Divorced,Wife,Female,<=50K
698-86-3635,16,Doctorate,Separated,Unmarried,Female,>50K
031-97-1744,90,Assoc-acdm,Divorced,Other-relative,Female,<=50K
692-69-0416,60,7th-8th,Married-civ-spouse,Other-relative,Female,>50K
252-64-1277,75,12th,Divorced,Own-child,Male,<=50K
012-34-6437,41,11th,Separated,Wife,Female,<=50K
488-05-2825,29,Bachelors,Widowed,Unmarried,Female,>50K
481-66-4618,67,7th-8th,Married-AF-spouse,Not-in-family,Male,>50K
576-10-5650,62,HS-grad,Never-married,Not-in-family,Male,>50K
384-06-0196,21,Assoc-voc,Married-civ-spouse,Unmarried,Female,>50K
454-42-2603,22,Assoc-acdm,Married-civ-spouse,Unmarried,Male,<=50K
520-36-2407,55,Some-college,Married-AF-spouse,Unmarried,Male,>50K
125-92-1375,14,Prof-school,Married-civ-spouse,Wife,Female,>50K
545-94-5945,64,Preschool,Separated,Other-relative,Female,>50K
049-78-5012,35,Prof-school,Married-AF-spouse,Own-child,Male,<=50K
284-98-1572,73,Preschool,Widowed,Unmarried,Female,>50K
162-56-1424,63,Assoc-voc,Never-married,Unmarried,Male,>50K
227-61-0564,14,10th,Separated,Wife,Male,<=50K
663-08-3537,60,12th,Married-AF-spouse,Unmarried,Female,>50K
631-81-8181,95,Assoc-acdm,Married-AF-spouse,Own-child,Male,>50K
797-48-1571,82,Masters,Married-spouse-absent,Not-in-family,Male,<=50K
789-80-3439,64,7th-8th,Married-civ-spouse,Unmarried,Male,<=50K
861-88-5748,86,Preschool,Married-spouse-absent,Other-relative,Female,>50K
932-30-9581,33,Prof-school,Married-civ-spouse,Other-relative,Female,<=50K
233-26-1670,54,Bachelors,Divorced,Own-child,Male,>50K
298-06-5110,30,Some-college,Married-spouse-absent,Husband,Female,<=50K
005-62-0393,15,12th,Divorced,Not-in-family,Male,<=50K
144-56-3881,31,5th-6th,Divorced,Other-relative,Male,<=50K
290-97-0515,44,Preschool,Married-civ-spouse,Not-in-family,Female,<=50K
340-41-7690,34,Bachelors,Divorced,Not-in-family,Male,<=50K
738-78-9925,9,Doctorate,Never-married,Not-in-family,Male,>50K
903-13-2677,57,Masters,Married-spouse-absent,Unmarried,Female,<=50K
722-20-5158,78,Preschool,Married-AF-spouse,Own-child,Female,>50K
351-96-5601,24,12th,Separated,Wife,Male,>50K
512-13-1449,70,11th,Married-spouse-absent,Other-relative,Male,>50K
044-25-6756,88,Preschool,Married-AF-spouse,Other-relative,Female,<=50K
820-57-7394,6,9th,Separated,Own-child,Male,>50K
468-18-1817,22,Some-college,Never-married,Own-child,Female,>50K
164-77-2727,79,Assoc-voc,Separated,Other-relative,Male,<=50K
960-44-2259,39,HS-grad,Married-spouse-absent,Other-relative,Female,>50K
534-95-0859,53,1st-4th,Married-civ-spouse,Unmarried,Male,<=50K
791-79-9753,54,10th,Divorced,Not-in-family,Male,>50K
354-23-8328,64,Assoc-voc,Divorced,Unmarried,Female,<=50K
928-22-4814,1,1st-4th,Separated,Own-child,Male,<=50K
602-11-9164,24,7th-8th,Married-spouse-absent,Wife,Male,>50K
830-46-6829,1,Assoc-acdm,Married-civ-spouse,Not-in-family,Female,>50K
193-05-8967,18,Bachelors,Married-spouse-absent,Not-in-family,Male,>50K
012-71-4987,10,1st-4th,Separated,Husband,Male,<=50K
686-36-3635,1,HS-grad,Married-civ-spouse,Not-in-family,Female,<=50K
288-60-5650,23,Preschool,Married-spouse-absent,Not-in-family,Female,<=50K
020-20-8845,62,11th,Married-spouse-absent,Unmarried,Female,>50K
080-55-8967,84,Bachelors,Widowed,Husband,Female,>50K
112-46-9287,71,1st-4th,Widowed,Other-relative,Female,>50K
444-59-4594,3,Assoc-acdm,Married-AF-spouse,Unmarried,Female,>50K
363-29-8525,26,Preschool,Separated,Own-child,Male,<=50K
393-39-6805,14,5th-6th,Married-civ-spouse,Wife,Female,<=50K
992-56-7566,3,12th,Married-spouse-absent,Own-child,Male,<=50K
650-03-0711,41,1st-4th,Married-AF-spouse,Unmarried,Female,<=50K
957-80-0981,40,9th,Married-spouse-absent,Unmarried,Male,<=50K
247-88-0835,92,Doctorate,Separated,Unmarried,Male,>50K
352-97-9115,22,Doctorate,Married-civ-spouse,Husband,Male,>50K
446-25-3070,72,Masters,Married-civ-spouse,Unmarried,Female,>50K
877-33-4151,0,5th-6th,Married-spouse-absent,Not-in-family,Male,>50K
403-83-9065,33,HS-grad,Never-married,Unmarried,Male,<=50K
284-45-9459,81,11th,Widowed,Other-relative,Female,>50K
170-08-5994,77,Masters,Separated,Own-child,Male,>50K
720-45-4544,21,11th,Married-civ-spouse,Other-relative,Female,<=50K
079-29-9754,37,Prof-school,Divorced,Own-child,Female,<=50K
563-69-7788,74,Preschool,Married-civ-spouse,Unmarried,Male,<=50K
810-78-0097,57,10th,Divorced,Own-child,Male,>50K
390-63-2677,84,10th,Separated,Unmarried,Female,>50K
967-41-4003,55,Bachelors,Married-civ-spouse,Not-in-family,Male,<=50K
714-98-7714,18,HS-grad,Married-civ-spouse,Own-child,Female,<=50K
690-23-3414,56,9th,Married-AF-spouse,Wife,Male,<=50K
272-66-5847,11,10th,Widowed,Other-relative,Female,<=50K
689-64-9876,63,1st-4th,Married-civ-spouse,Wife,Female,>50K
990-57-1252,57,HS-grad,Divorced,Unmarried,Female,<=50K
086-54-7911,58,Prof-school,Separated,Husband,Male,>50K
493-58-1080,71,Assoc-voc,Married-AF-spouse,Other-relative,Male,<=50K
799-84-6436,100,11th,Divorced,Unmarried,Male,<=50K
286-57-8623,71,11th,Separated,Husband,Female,<=50K
457-00-2456,45,12th,Married-spouse-absent,Own-child,Female,>50K
211-97-7886,22,10th,Married-civ-spouse,Own-child,Female,>50K
886-05-6510,79,11th,Widowed,Own-child,Female,<=50K
924-26-2898,35,7th-8th,Married-spouse-absent,Unmarried,Male,>50K
754-17-6903,71,10th,Separated,Not-in-family,Female,>50K
407-83-1694,21,HS-grad,Married-civ-spouse,Husband,Male,<=50K
319-90-1719,66,Preschool,Married-spouse-absent,Not-in-family,Female,>50K
093-58-1080,7,Masters,Married-civ-spouse,Wife,Female,<=50K
684-06-0195,46,10th,Married-AF-spouse,Own-child,Female,<=50K
243-82-6781,24,HS-grad,Divorced,Other-relative,Female,>50K
953-59-3365,21,1st-4th,Never-married,Wife,Male,>50K
091-61-5479,81,9th,Married-civ-spouse,Husband,Female,>50K
526-99-6313,22,Masters,Married-AF-spouse,Other-relative,Female,<=50K
930-37-4691,22,9th,Never-married,Own-child,Male,<=50K
250-42-9975,36,10th,Married-spouse-absent,Not-in-family,Male,<=50K
425-09-2137,0,1st-4th,Widowed,Wife,Male,>50K
186-08-7223,72,Bachelors,Married-spouse-absent,Wife,Female,<=50K
487-71-4987,90,Assoc-acdm,Married-spouse-absent,Husband,Male,>50K
958-47-6657,73,5th-6th,Married-AF-spouse,Unmarried,Female,<=50K
020-27-0270,85,Assoc-acdm,Never-married,Unmarried,Male,>50K
101-62-7764,36,7th-8th,Married-spouse-absent,Wife,Female,<=50K
023-71-0073,8,12th,Divorced,Wife,Female,<=50K
466-03-1940,66,Prof-school,Never-married,Own-child,Male,<=50K
009-92-0147,39,10th,Married-spouse-absent,Wife,Male,>50K
850-76-7812,55,5th-6th,Married-civ-spouse,Unmarried,Female,<=50K
784-70-5158,91,Preschool,Separated,Own-child,Female,>50K
024-50-8599,68,Some-college,Married-spouse-absent,Unmarried,Female,<=50K
039-77-2727,57,1st-4th,Married-AF-spouse,Husband,Male,<=50K
562-16-2161,69,11th,Widowed,Husband,Male,>50K
088-94-3488,95,Prof-school,Married-spouse-absent,Unmarried,Male,<=50K
776-07-4937,78,Assoc-acdm,Married-spouse-absent,Husband,Female,<=50K
526-07-4938,52,Masters,Married-AF-spouse,Unmarried,Male,<=50K
124-75-4299,24,10th,Divorced,Other-relative,Male,<=50K
874-41-6461,79,11th,Married-civ-spouse,Unmarried,Female,>50K
499-84-6436,52,HS-grad,Never-married,Other-relative,Male,>50K
656-44-9630,3,1st-4th,Married-AF-spouse,Other-relative,Male,>50K
629-79-1154,20,10th,Separated,Wife,Male,>50K
407-46-3144,98,Preschool,Divorced,Wife,Male,>50K
579-36-1178,7,Bachelors,Widowed,Husband,Male,<=50K
033-41-5233,98,7th-8th,Divorced,Wife,Male,<=50K
753-16-3389,21,HS-grad,Widowed,Husband,Male,<=50K
948-21-8672,4,Assoc-acdm,Married-civ-spouse,Not-in-family,Male,<=50K
147-02-0884,86,Assoc-acdm,Separated,Own-child,Female,>50K
259-02-9483,9,1st-4th,Married-spouse-absent,Own-child,Male,>50K
001-35-1351,85,7th-8th,Married-spouse-absent,Husband,Male,<=50K
203-77-7641,44,12th,Never-married,Not-in-family,Male,>50K
871-49-8770,62,Prof-school,Separated,Other-relative,Male,>50K
621-37-5920,84,Prof-school,Married-AF-spouse,Wife,Male,<=50K
129-05-4053,3,10th,Married-AF-spouse,Unmarried,Male,>50K
464-12-7763,9,Assoc-voc,Separated,Own-child,Female,>50K
503-50-1227,89,Doctorate,Separated,Husband,Female,>50K
876-99-6313,48,Masters,Married-AF-spouse,Wife,Male,<=50K
049-99-9999,62,Preschool,Married-civ-spouse,Wife,Female,<=50K
941-58-4765,9,Assoc-voc,Never-married,Husband,Female,<=50K
892-59-8279,13,5th-6th,Divorced,Own-child,Male,<=50K
679-51-4741,14,Bachelors,Married-civ-spouse,Not-in-family,Female,>50K
429-66-8304,70,Preschool,Married-spouse-absent,Husband,Female,>50K
422-91-1547,35,5th-6th,Married-AF-spouse,Own-child,Male,>50K
570-45-4544,89,12th,Married-AF-spouse,Wife,Female,>50K
536-67-0761,82,12th,Married-spouse-absent,Unmarried,Female,<=50K
266-18-5503,9,11th,Married-AF-spouse,Wife,Male,<=50K
441-58-4766,91,Masters,Never-married,Wife,Male,>50K
107-21-7444,55,9th,Divorced,Husband,Female,>50K
754-63-7591,4,Assoc-voc,Married-civ-spouse,Unmarried,Female,>50K
473-58-7223,1,10th,Divorced,Not-in-family,Female,>50K
730-52-8254,99,Preschool,Never-married,Other-relative,Female,<=50K
945-39-3119,7,Assoc-voc,Separated,Unmarried,Male,>50K
871-92-8746,64,7th-8th,Widowed,Other-relative,Male,<=50K
418-39-6805,55,1st-4th,Divorced,Wife,Male,>50K
987-86-8549,71,12th,Married-AF-spouse,Wife,Male,<=50K
785-90-2947,93,5th-6th,Married-civ-spouse,Not-in-family,Male,<=50K
709-61-3021,68,11th,Widowed,Husband,Female,<=50K
934-95-0859,6,Assoc-acdm,Never-married,Husband,Male,>50K
433-44-5945,80,9th,Separated,Wife,Male,>50K
021-00-7370,91,Preschool,Divorced,Unmarried,Male,<=50K
043-98-0343,67,5th-6th,Married-spouse-absent,Husband,Male,>50K
871-25-3070,43,10th,Separated,Unmarried,Male,>50K
214-21-9901,65,5th-6th,Married-civ-spouse,Husband,Female,<=50K
601-07-4937,47,Prof-school,Married-spouse-absent,Not-in-family,Female,<=50K
729-94-4716,98,Preschool,Never-married,Wife,Female,<=50K
296-71-3758,17,Bachelors,Married-spouse-absent,Own-child,Female,<=50K
742-72-1129,37,Bachelors,Separated,Unmarried,Male,>50K
165-23-3415,58,7th-8th,Widowed,Unmarried,Female,>50K
693-85-7493,37,5th-6th,Divorced,Husband,Female,>50K
201-25-9213,48,Masters,Separated,Husband,Male,<=50K
285-31-9410,38,1st-4th,Widowed,Husband,Male,>50K
359-45-9459,45,12th,Widowed,Not-in-family,Male,>50K
820-33-1694,36,10th,Never-married,Not-in-family,Male,<=50K
329-69-9016,87,Some-college,Never-married,Unmarried,Male,>50K
260-84-1523,26,Assoc-acdm,Married-spouse-absent,Not-in-family,Female,<=50K
834-09-0908,33,11th,Married-spouse-absent,Not-in-family,Female,>50K
120-54-6682,42,11th,Married-AF-spouse,Wife,Male,>50K
336-17-9360,95,HS-grad,Married-civ-spouse,Wife,Female,<=50K
113-05-2825,81,5th-6th,Married-spouse-absent,Unmarried,Male,<=50K
739-89-5576,21,12th,Married-spouse-absent,Husband,Female,<=50K
854-29-9753,31,Doctorate,Married-civ-spouse,Husband,Male,<=50K
891-79-9753,11,10th,Never-married,Other-relative,Male,>50K
120-02-4569,66,Preschool,Married-spouse-absent,Wife,Female,>50K
338-57-4938,42,7th-8th,Divorced,Unmarried,Female,<=50K
628-22-4815,97,9th,Married-civ-spouse,Other-relative,Male,>50K
439-21-9901,22,Preschool,Never-married,Own-child,Female,<=50K
345-54-6682,11,Assoc-voc,Divorced,Husband,Female,<=50K
598-43-3660,45,Doctorate,Never-married,Own-child,Female,>50K
109-02-9483,48,HS-grad,Widowed,Husband,Male,<=50K
522-94-2259,94,Bachelors,Married-civ-spouse,Other-relative,Female,>50K
829-66-8303,19,Bachelors,Never-married,Unmarried,Male,>50K
889-40-4176,38,Bachelors,Separated,Wife,Male,<=50K
467-56-7567,68,Masters,Divorced,Other-relative,Female,>50K
157-67-8132,13,Assoc-acdm,Married-spouse-absent,Wife,Female,>50K
656-81-8181,45,10th,Separated,Husband,Male,<=50K
805-83-5380,90,Some-college,Divorced,Other-relative,Female,>50K
248-43-3660,38,Assoc-acdm,Divorced,Own-child,Male,>50K
136-21-0073,94,9th,Widowed,Other-relative,Female,>50K
759-09-0908,14,5th-6th,Never-married,Unmarried,Female,<=50K
019-68-6732,60,10th,Married-civ-spouse,Not-in-family,Male,<=50K
490-50-9827,99,Bachelors,Widowed,Not-in-family,Female,>50K
203-04-0540,95,12th,Separated,Own-child,Male,>50K
102-73-3415,54,Assoc-acdm,Married-AF-spouse,Husband,Male,<=50K
435-22-7272,74,5th-6th,Never-married,Own-child,Female,>50K
354-39-1891,99,1st-4th,Divorced,Other-relative,Male,<=50K
233-63-0220,78,Bachelors,Never-married,Own-child,Female,>50K
628-28-6240,19,12th,Married-civ-spouse,Other-relative,Female,>50K
099-38-5749,41,Doctorate,Never-married,Own-child,Female,>50K
749-14-0048,27,Assoc-acdm,Divorced,Unmarried,Female,<=50K
717-44-4716,5,Bachelors,Married-civ-spouse,Unmarried,Male,>50K
025-79-8525,55,Some-college,Widowed,Other-relative,Female,<=50K
519-84-0294,88,Doctorate,Separated,Own-child,Male,<=50K
216-83-0466,72,Assoc-voc,Widowed,Own-child,Female,>50K
624-69-2874,19,HS-grad,Married-AF-spouse,Not-in-family,Female,<=50K
080-37-4692,37,Some-college,Widowed,Own-child,Male,>50K
097-38-9434,77,12th,Married-AF-spouse,Unmarried,Male,>50K
501-96-5601,94,Assoc-voc,Separated,Husband,Female,>50K
250-89-0663,0,5th-6th,Never-married,Other-relative,Female,>50K
343-24-3242,11,Assoc-acdm,Divorced,Not-in-family,Male,>50K
169-16-4618,34,7th-8th,Married-AF-spouse,Wife,Female,<=50K
180-62-0392,12,5th-6th,Divorced,Other-relative,Male,>50K
673-46-4372,51,Masters,Divorced,Not-in-family,Male,>50K
936-76-2898,27,Bachelors,Separated,Other-relative,Female,>50K
600-24-5699,39,Assoc-acdm,Divorced,Husband,Female,>50K
079-17-6904,32,1st-4th,Widowed,Other-relative,Female,<=50K
823-34-1522,27,Bachelors,Divorced,Other-relative,Female,>50K
627-11-9163,6,5th-6th,Married-AF-spouse,Husband,Female,>50K
353-56-2653,54,Assoc-voc,Separated,Husband,Male,<=50K
268-33-5380,92,Some-college,Widowed,Wife,Female,>50K
883-29-2382,17,5th-6th,Married-civ-spouse,Husband,Male,<=50K
950-52-2112,68,Preschool,Separated,Not-in-family,Male,>50K
350-70-6387,24,12th,Separated,Unmarried,Female,>50K
823-03-4397,91,Assoc-voc,Married-AF-spouse,Other-relative,Female,<=50K
468-67-3218,18,9th,Married-civ-spouse,Other-relative,Female,<=50K
370-02-4569,82,HS-grad,Married-spouse-absent,Own-child,Female,<=50K
877-14-9876,94,1st-4th,Widowed,Other-relative,Female,>50K
694-71-7444,5,Doctorate,Widowed,Wife,Male,>50K
605-34-3979,30,5th-6th,Separated,Unmarried,Female,<=50K
815-47-9114,75,Preschool,Married-spouse-absent,Other-relative,Female,>50K
261-60-9336,57,1st-4th,Separated,Other-relative,Male,>50K
809-39-8033,62,5th-6th,Divorced,Other-relative,Female,>50K
463-82-0638,60,Assoc-acdm,Married-AF-spouse,Other-relative,Male,<=50K
603-37-8377,55,7th-8th,Married-AF-spouse,Unmarried,Male,<=50K
818-85-7493,94,7th-8th,Married-civ-spouse,Unmarried,Male,>50K
652-97-9114,1,Bachelors,Married-AF-spouse,Other-relative,Female,<=50K
581-78-7468,22,Assoc-voc,Widowed,Wife,Male,>50K
817-62-8991,5,Masters,Married-spouse-absent,Own-child,Male,<=50K
561-85-5036,100,Assoc-voc,Never-married,Unmarried,Female,>50K
465-44-8402,82,Bachelors,Married-AF-spouse,Other-relative,Male,>50K
625-89-0662,2,Assoc-voc,Divorced,Husband,Female,<=50K
358-47-6658,48,Some-college,Separated,Husband,Male,>50K
