ssn,age,education,marital-status,relationship,sex,income
815-32-5552,47.0,Doctorate,Married-civ-spouse,Wife,,
441-95-3316,28.0,Some-college,Married-civ-spouse,Wife,,<=50K
766-61-5478,40.0,,Married-civ-spouse,Husband,Male,>50K
697-51-2284,36.0,Bachelors,Never-married,Not-in-family,,<=50K
508-75-3070,32.0,,Married-civ-spouse,Husband,Male,<=50K
225-49-1400,49.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
448-28-0097,25.0,HS-grad,Divorced,Unmarried,,<=50K
792-87-4692,,HS-grad,Married-civ-spouse,,,<=50K
577-54-9139,31.0,HS-grad,,Unmarried,,
268-88-8206,27.0,,Married-civ-spouse,,,<=50K
380-00-6142,37.0,Some-college,Widowed,Unmarried,Female,
055-68-1818,21.0,,Divorced,Not-in-family,,
995-14-7419,45.0,,Married-spouse-absent,Other-relative,,<=50K
483-26-1670,17.0,,,Not-in-family,,
498-55-6510,45.0,,Married-civ-spouse,Husband,Male,>50K
506-08-1080,42.0,,Never-married,,Male,
085-19-6560,38.0,Some-college,Never-married,Unmarried,Female,
593-33-5380,24.0,HS-grad,Married-civ-spouse,Other-relative,Female,<=50K
186-05-6510,38.0,,Divorced,Not-in-family,Male,
641-40-0490,35.0,HS-grad,Married-civ-spouse,Husband,,>50K
316-89-1891,49.0,Bachelors,Married-civ-spouse,,Male,
341-49-2628,58.0,11th,Married-civ-spouse,,Male,>50K
485-25-7984,21.0,,Never-married,Own-child,Male,>50K
515-11-0564,33.0,,,Unmarried,Female,
165-20-2702,21.0,Some-college,Never-married,Not-in-family,Female,>50K
904-97-5429,,,Never-married,Unmarried,,
973-12-6534,19.0,10th,Never-married,,,
129-33-0466,41.0,HS-grad,Divorced,,,<=50K
211-45-5773,23.0,HS-grad,Divorced,Not-in-family,Female,
893-79-6067,25.0,,Widowed,Other-relative,,
044-22-6044,,,Married-civ-spouse,Husband,Male,>50K
583-81-4495,33.0,Bachelors,,Wife,Female,<=50K
507-80-0982,,Masters,,Not-in-family,,<=50K
094-13-3906,30.0,Bachelors,Married-civ-spouse,Husband,Male,
640-44-8402,49.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
627-79-4839,51.0,,,Not-in-family,Male,<=50K
770-82-3095,81.0,,,Unmarried,,<=50K
108-07-7395,22.0,,Married-civ-spouse,,Male,<=50K
776-56-6338,28.0,Masters,,,Female,<=50K
045-02-4569,,Some-college,,Own-child,Male,
409-12-1621,,Masters,Married-civ-spouse,Husband,Male,
204-29-9754,20.0,,Never-married,Own-child,,<=50K
664-92-6289,60.0,Bachelors,Divorced,Not-in-family,Female,
680-98-8942,38.0,,Married-civ-spouse,Husband,,<=50K
067-13-7592,39.0,Masters,Married-civ-spouse,Wife,Female,<=50K
660-93-3660,31.0,,Never-married,Unmarried,,
346-56-0196,49.0,,Never-married,Not-in-family,,
830-22-1129,28.0,Some-college,Never-married,Own-child,Male,<=50K
851-68-9188,27.0,,Married-civ-spouse,Other-relative,Male,
176-68-9189,26.0,,Married-civ-spouse,Husband,,>50K
195-05-5282,20.0,11th,,Other-relative,Female,
359-79-7296,26.0,Bachelors,Married-spouse-absent,Own-child,Female,
060-90-2948,47.0,HS-grad,Widowed,Unmarried,,<=50K
773-61-7935,,Some-college,Never-married,Unmarried,,
737-62-2849,56.0,5th-6th,,Not-in-family,,<=50K
732-52-4569,45.0,Assoc-voc,Divorced,Not-in-family,,<=50K
665-07-9851,29.0,11th,,Own-child,Male,
928-16-3389,42.0,,,Husband,Male,<=50K
016-06-2653,19.0,11th,Separated,Not-in-family,Male,
947-57-3709,62.0,HS-grad,Married-civ-spouse,,,
221-86-7321,34.0,11th,,Husband,Male,
961-42-5060,55.0,11th,Divorced,Unmarried,Female,
185-13-5134,27.0,,Divorced,Not-in-family,Female,<=50K
439-34-2751,17.0,11th,Never-married,Own-child,,
263-97-4201,,Assoc-acdm,,Wife,Female,<=50K
860-35-0121,28.0,,Never-married,Own-child,,<=50K
636-14-8648,28.0,,Never-married,,,<=50K
152-51-8427,21.0,Some-college,Never-married,Own-child,Female,<=50K
492-07-6166,24.0,,Never-married,,,<=50K
824-10-9335,39.0,Bachelors,Married-civ-spouse,Husband,Male,>50K
868-58-1080,19.0,9th,Never-married,Not-in-family,Male,
476-90-4176,41.0,,,Husband,,
234-49-0171,41.0,HS-grad,Married-civ-spouse,Husband,,>50K
537-68-4274,19.0,10th,Never-married,Own-child,Male,
319-19-5331,44.0,,Never-married,Unmarried,,<=50K
544-04-1768,33.0,HS-grad,Separated,Other-relative,Female,
972-72-7271,24.0,,Separated,Not-in-family,,
733-66-0932,37.0,Bachelors,Married-civ-spouse,Husband,,
140-54-0540,,Assoc-voc,Never-married,Not-in-family,Male,<=50K
783-35-3807,,HS-grad,Never-married,Own-child,,
171-46-8058,33.0,7th-8th,Married-civ-spouse,Husband,,<=50K
986-27-1497,,HS-grad,Never-married,Not-in-family,Female,<=50K
414-21-9901,,,Married-spouse-absent,Not-in-family,,
579-11-5478,19.0,11th,Never-married,Other-relative,,
453-13-2677,46.0,,,Husband,Male,
911-27-1497,63.0,11th,Separated,,Male,<=50K
277-42-6289,21.0,,Never-married,Own-child,,<=50K
416-12-4078,44.0,,Married-civ-spouse,Husband,,
029-60-6879,73.0,,Married-civ-spouse,Husband,Male,
652-61-0564,30.0,HS-grad,,Husband,Male,
485-56-5110,44.0,HS-grad,Married-civ-spouse,Husband,,
928-19-4102,74.0,Prof-school,Married-civ-spouse,Husband,Male,
062-80-7125,33.0,HS-grad,Never-married,Not-in-family,Female,<=50K
488-66-7075,62.0,Doctorate,Never-married,Not-in-family,,
393-08-9680,34.0,,Never-married,Not-in-family,,
844-16-4618,28.0,Assoc-voc,Divorced,Not-in-family,,<=50K
090-90-9090,34.0,HS-grad,Married-civ-spouse,Husband,Male,
511-11-7935,30.0,,Never-married,,Male,
789-06-6338,41.0,10th,Married-civ-spouse,Wife,,
439-46-5601,30.0,Bachelors,,Husband,Male,
917-75-1841,57.0,,Married-civ-spouse,Husband,Male,
043-85-7493,42.0,5th-6th,Married-civ-spouse,Husband,Male,<=50K
799-50-8598,51.0,HS-grad,Married-civ-spouse,,Male,<=50K
719-65-6018,51.0,5th-6th,Married-civ-spouse,Husband,Male,<=50K
026-62-7764,35.0,HS-grad,Divorced,Not-in-family,Male,
732-92-3832,,Bachelors,Divorced,,,
118-76-5356,,HS-grad,Married-civ-spouse,Husband,Male,<=50K
808-16-9532,19.0,11th,Married-civ-spouse,,Male,<=50K
492-29-1154,21.0,,Married-civ-spouse,,,<=50K
166-98-4029,41.0,,,Husband,Male,>50K
021-43-7346,63.0,,Separated,,Female,
168-94-9631,31.0,,Married-civ-spouse,Husband,,>50K
661-11-7935,30.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
343-98-0343,41.0,,Married-civ-spouse,Husband,Male,<=50K
876-75-0613,34.0,,Married-civ-spouse,Wife,,
043-58-1081,38.0,11th,Married-civ-spouse,,,<=50K
769-22-6043,32.0,Masters,Never-married,Not-in-family,Male,
010-01-2285,22.0,HS-grad,,Not-in-family,Male,
994-77-8868,48.0,Some-college,Married-civ-spouse,Husband,,
730-58-9679,,,Married-civ-spouse,Wife,,
163-35-9950,48.0,Some-college,Married-civ-spouse,Husband,Male,>50K
622-02-0883,23.0,HS-grad,Married-civ-spouse,,,<=50K
019-10-3194,31.0,HS-grad,Never-married,,Male,<=50K
945-91-5232,28.0,HS-grad,Never-married,Other-relative,Male,<=50K
008-93-7346,36.0,Some-college,,Wife,Female,>50K
243-94-9631,,,,,Male,
082-98-5257,,HS-grad,Married-civ-spouse,Husband,Male,<=50K
839-52-7026,25.0,HS-grad,Never-married,Own-child,,<=50K
100-92-1375,29.0,HS-grad,Married-civ-spouse,Husband,Male,
895-66-9532,34.0,,Divorced,Unmarried,,
471-09-9508,55.0,Bachelors,Married-civ-spouse,,,
278-19-4102,,Bachelors,,Own-child,Female,<=50K
174-84-6437,43.0,Assoc-voc,Divorced,Unmarried,,<=50K
195-45-4545,52.0,,,Husband,,>50K
728-68-5502,29.0,HS-grad,Married-civ-spouse,,Male,<=50K
109-49-0171,30.0,Bachelors,Never-married,Own-child,Female,
637-00-8598,,HS-grad,Divorced,Not-in-family,Male,<=50K
279-85-2579,28.0,,Never-married,,Male,<=50K
553-19-4102,27.0,,Married-civ-spouse,Husband,Male,
167-84-3980,33.0,Bachelors,Married-civ-spouse,,,<=50K
551-62-7763,58.0,Bachelors,Never-married,Not-in-family,Male,>50K
638-45-2087,36.0,Bachelors,Married-civ-spouse,Husband,Male,
913-85-1350,25.0,Bachelors,Never-married,Not-in-family,,<=50K
099-23-2186,,Bachelors,,,Male,
830-25-1841,,HS-grad,Married-civ-spouse,Husband,,>50K
728-53-1940,41.0,Assoc-acdm,,Husband,,<=50K
175-15-3562,62.0,Bachelors,Married-civ-spouse,Husband,Male,
024-20-1474,59.0,HS-grad,Never-married,Not-in-family,,<=50K
795-02-4569,,Some-college,Married-civ-spouse,Wife,Female,<=50K
455-65-1105,41.0,,Married-civ-spouse,,,
377-39-5577,25.0,,Never-married,Not-in-family,,
605-31-3267,29.0,,Married-civ-spouse,Husband,Male,<=50K
947-66-5846,28.0,,Never-married,Other-relative,Male,
148-80-2211,,,,Wife,Female,>50K
298-61-7935,54.0,,Married-civ-spouse,Husband,,
247-38-9434,58.0,Prof-school,Never-married,,Male,
256-51-1056,58.0,HS-grad,Married-civ-spouse,,Male,>50K
170-11-6707,52.0,,,Not-in-family,Male,<=50K
828-16-3389,30.0,10th,Married-civ-spouse,Husband,Male,
703-62-4077,23.0,Assoc-voc,,Other-relative,,<=50K
292-84-3980,61.0,HS-grad,Married-civ-spouse,Husband,,>50K
761-48-6485,24.0,HS-grad,,Not-in-family,,
126-68-9189,,HS-grad,Never-married,Not-in-family,,<=50K
324-60-0736,46.0,,Never-married,,Male,
359-67-4446,47.0,Doctorate,,,Male,
875-58-3537,29.0,Assoc-acdm,,Not-in-family,,
367-90-5405,17.0,HS-grad,Divorced,,,<=50K
628-53-1940,41.0,,Married-civ-spouse,,,<=50K
360-90-2948,65.0,,,Husband,Male,>50K
965-41-7689,46.0,HS-grad,,,,<=50K
544-90-1719,32.0,Bachelors,Married-civ-spouse,Wife,Female,<=50K
527-61-0564,64.0,HS-grad,,Husband,Male,
686-73-2186,43.0,HS-grad,,Husband,Male,>50K
050-58-3538,39.0,Some-college,Never-married,Not-in-family,,
330-65-1105,44.0,HS-grad,Never-married,Not-in-family,Male,
427-97-9115,35.0,1st-4th,Married-civ-spouse,Husband,,
593-91-8918,32.0,,Married-civ-spouse,Husband,Male,>50K
709-39-8033,18.0,Some-college,Never-married,Own-child,Female,
750-15-3561,40.0,HS-grad,Never-married,Not-in-family,,<=50K
300-58-3537,43.0,,,Husband,,
791-40-0490,34.0,HS-grad,Never-married,,Male,
332-58-5994,38.0,Masters,,,Male,<=50K
891-52-3340,37.0,,Married-civ-spouse,Husband,,>50K
876-10-5650,35.0,,Married-civ-spouse,Husband,,
243-73-4643,23.0,Bachelors,Divorced,,Female,<=50K
041-83-0466,34.0,Assoc-voc,,Own-child,,<=50K
399-87-7149,23.0,Some-college,Never-married,Own-child,,
997-45-0858,41.0,,Never-married,,Female,<=50K
599-35-5036,28.0,10th,Married-civ-spouse,,,
788-02-2112,,10th,Never-married,Own-child,Female,<=50K
798-37-2235,53.0,Doctorate,Married-civ-spouse,,Male,<=50K
759-27-5183,32.0,HS-grad,,Husband,,
753-77-7640,50.0,Prof-school,Married-civ-spouse,Husband,,<=50K
361-30-2210,35.0,10th,Married-civ-spouse,Husband,,<=50K
104-26-9041,35.0,Bachelors,Married-civ-spouse,Husband,Male,
980-06-7566,47.0,Masters,Never-married,Not-in-family,,<=50K
759-30-5896,39.0,HS-grad,,Husband,Male,<=50K
262-10-0736,,,,Husband,,
201-71-9901,27.0,,Divorced,Unmarried,,<=50K
765-66-3389,,HS-grad,Married-civ-spouse,Husband,,
300-30-7125,39.0,Bachelors,Married-civ-spouse,Husband,,
521-83-6608,58.0,HS-grad,Divorced,Not-in-family,,
809-42-8746,,9th,,Unmarried,,<=50K
657-30-9581,22.0,Assoc-voc,Never-married,Own-child,,
548-12-6535,34.0,,Never-married,Not-in-family,,
175-03-0712,52.0,Some-college,Never-married,,Male,<=50K
357-49-3857,32.0,HS-grad,Married-civ-spouse,,,<=50K
088-51-3513,41.0,Masters,Married-civ-spouse,,Female,<=50K
987-03-9311,58.0,Assoc-acdm,Married-civ-spouse,,,
676-59-7050,17.0,Some-college,Never-married,Not-in-family,Male,
149-17-0761,23.0,,Married-civ-spouse,Husband,Male,>50K
194-99-3857,55.0,,Married-civ-spouse,Husband,Male,
199-17-0761,19.0,10th,Divorced,Unmarried,Female,<=50K
090-75-5528,41.0,9th,,,Male,<=50K
720-20-8844,33.0,,Never-married,Other-relative,,<=50K
174-87-7149,21.0,,Never-married,Own-child,Female,
052-97-9115,43.0,,,,Male,>50K
696-19-1645,20.0,HS-grad,Married-civ-spouse,,,<=50K
226-01-3513,22.0,,Never-married,Own-child,Male,
230-92-7518,26.0,Masters,Never-married,Own-child,Male,<=50K
085-50-3685,52.0,Assoc-voc,Married-civ-spouse,,Male,
769-31-8181,28.0,Masters,Never-married,Not-in-family,Male,<=50K
484-79-7296,46.0,Some-college,,,Male,
334-88-9434,66.0,Some-college,,,Female,>50K
128-90-0491,36.0,Assoc-acdm,Married-civ-spouse,,Male,
386-02-5798,,,Never-married,Unmarried,Female,
404-14-6191,40.0,,Married-civ-spouse,Husband,Male,
468-73-4643,35.0,HS-grad,Never-married,,,<=50K
639-58-8451,51.0,Bachelors,Divorced,Not-in-family,Female,<=50K
529-23-8328,22.0,Some-college,Married-civ-spouse,Wife,,>50K
219-34-8894,41.0,,Married-civ-spouse,Husband,Male,>50K
255-83-5380,19.0,Some-college,Divorced,,,<=50K
310-74-9385,22.0,,,Not-in-family,Male,<=50K
366-70-7616,28.0,,Married-civ-spouse,Wife,,
778-25-5527,35.0,Bachelors,Married-civ-spouse,Husband,Male,<=50K
734-30-5896,46.0,Some-college,Married-civ-spouse,Husband,Male,
097-60-4422,67.0,HS-grad,Married-civ-spouse,Husband,,<=50K
925-21-4986,40.0,,Married-civ-spouse,,,
311-39-4348,49.0,,Married-civ-spouse,Wife,Female,
873-18-7959,45.0,,Married-civ-spouse,Husband,Male,<=50K
879-51-4741,42.0,HS-grad,Never-married,Unmarried,Female,
103-71-6216,,HS-grad,Married-civ-spouse,Wife,Female,>50K
317-01-4741,57.0,HS-grad,,,,<=50K
392-29-1154,,Bachelors,Married-civ-spouse,,,<=50K
181-32-6781,67.0,Some-college,Married-civ-spouse,Husband,,>50K
506-38-8205,59.0,7th-8th,Never-married,Not-in-family,Female,<=50K
924-75-4298,18.0,,,Own-child,Female,<=50K
240-17-1989,36.0,Some-college,Divorced,Own-child,Male,
653-59-3365,22.0,HS-grad,Never-married,Not-in-family,Male,>50K
429-17-6903,,Assoc-voc,Never-married,Own-child,Female,
081-32-6781,28.0,Assoc-voc,Never-married,Own-child,,<=50K
342-07-6166,51.0,Prof-school,Married-civ-spouse,Husband,Male,
054-91-4004,55.0,,Married-civ-spouse,,,>50K
725-52-2112,38.0,,Married-civ-spouse,Husband,,>50K
031-38-8206,45.0,Bachelors,Separated,Not-in-family,Male,<=50K
443-45-8230,44.0,Bachelors,,Husband,,
882-55-5281,39.0,,,,Male,<=50K
891-61-5478,38.0,,,,Male,<=50K
727-18-0588,42.0,,,Other-relative,Female,
765-07-9851,19.0,Some-college,,Own-child,Male,
588-91-2775,42.0,,Married-civ-spouse,Wife,Female,
696-68-3045,32.0,10th,,,Male,
450-24-5699,24.0,Some-college,Never-married,Own-child,Male,<=50K
526-71-9901,40.0,Masters,Never-married,Not-in-family,,<=50K
872-81-9409,30.0,Prof-school,Never-married,,Male,<=50K
893-02-8254,24.0,Some-college,Married-civ-spouse,Wife,,
666-73-8328,,,,Husband,Male,
578-07-1252,30.0,Some-college,Married-civ-spouse,Wife,,>50K
914-34-2750,53.0,HS-grad,Never-married,Own-child,,
499-69-2874,24.0,,Divorced,,Female,<=50K
782-70-8844,54.0,,Never-married,Not-in-family,Male,<=50K
898-92-5060,17.0,,Never-married,Own-child,Male,
792-53-6854,22.0,Some-college,Never-married,Not-in-family,,
776-22-8500,29.0,,Divorced,Not-in-family,,<=50K
237-31-5724,17.0,,Never-married,Own-child,Female,
224-35-5036,39.0,,Married-civ-spouse,Husband,Male,<=50K
942-90-5404,34.0,,Never-married,Not-in-family,,
224-75-4299,41.0,HS-grad,Married-civ-spouse,Husband,Male,
846-77-5183,21.0,Some-college,Never-married,Own-child,,<=50K
185-41-1547,71.0,HS-grad,Never-married,Not-in-family,Female,
805-19-0416,43.0,Bachelors,Divorced,,,>50K
595-85-3807,45.0,9th,Married-civ-spouse,Husband,Male,<=50K
100-82-9238,43.0,Some-college,Married-civ-spouse,Husband,,<=50K
747-85-0122,46.0,,Married-civ-spouse,Husband,Male,>50K
886-88-5748,52.0,,Never-married,,,
692-75-1842,29.0,Bachelors,Married-civ-spouse,Husband,,<=50K
331-75-6756,39.0,HS-grad,Married-civ-spouse,Husband,,
332-06-3881,32.0,Assoc-voc,Married-civ-spouse,Husband,,>50K
151-62-7763,,,Married-spouse-absent,Not-in-family,Male,<=50K
454-05-4053,20.0,11th,Divorced,,Female,>50K
412-83-7837,37.0,HS-grad,Married-civ-spouse,Husband,Male,
343-70-3930,52.0,Bachelors,Married-civ-spouse,Husband,Male,>50K
666-76-9041,50.0,HS-grad,Married-civ-spouse,Husband,,<=50K
178-86-9778,48.0,,,Husband,Male,<=50K
993-02-8254,44.0,Assoc-acdm,Never-married,Not-in-family,,<=50K
487-77-6412,24.0,,Never-married,Own-child,Female,<=50K
740-14-1276,40.0,,Separated,,,<=50K
572-17-4446,34.0,HS-grad,Never-married,Own-child,,
251-47-4201,,Bachelors,Married-civ-spouse,,Male,
564-12-7763,61.0,,Never-married,Not-in-family,Male,
406-20-3930,22.0,1st-4th,Married-civ-spouse,Wife,Female,
784-27-5183,41.0,HS-grad,Married-civ-spouse,Husband,,
971-46-8057,39.0,HS-grad,,Husband,Male,
724-23-2186,32.0,HS-grad,Married-civ-spouse,Husband,,>50K
374-93-8574,28.0,,Married-civ-spouse,,,
260-53-4397,,HS-grad,Married-civ-spouse,Husband,Male,>50K
400-52-2112,28.0,,,,,<=50K
004-29-9754,50.0,11th,,Husband,Male,<=50K
183-01-5970,80.0,HS-grad,Divorced,Not-in-family,Female,
092-65-9705,17.0,11th,,Not-in-family,,<=50K
100-33-7837,32.0,Some-college,,,Male,<=50K
133-75-3071,31.0,11th,Married-civ-spouse,Wife,Female,
660-22-7272,17.0,HS-grad,Married-civ-spouse,Husband,Male,
505-71-2530,18.0,Some-college,Never-married,Own-child,Female,<=50K
319-34-8894,35.0,,,Husband,,<=50K
862-99-1399,38.0,,,Husband,Male,<=50K
739-77-2726,39.0,,,Own-child,Male,
899-81-5723,19.0,Some-college,Never-married,Unmarried,,<=50K
735-04-2996,19.0,HS-grad,Married-civ-spouse,,,<=50K
413-42-1375,18.0,Some-college,Never-married,Own-child,,
889-28-1325,21.0,HS-grad,Never-married,Not-in-family,,
800-76-7812,43.0,Some-college,Married-civ-spouse,Husband,Male,
781-44-9630,36.0,,Divorced,,Female,<=50K
859-12-1620,,,Divorced,,Female,<=50K
161-30-2211,41.0,HS-grad,Divorced,Not-in-family,Male,<=50K
804-29-9753,44.0,Bachelors,,Husband,Male,
993-08-9679,19.0,HS-grad,Never-married,,,<=50K
938-78-9925,25.0,Assoc-acdm,,Own-child,Male,<=50K
803-56-2652,38.0,,Married-civ-spouse,Husband,Male,<=50K
679-02-3340,39.0,Assoc-voc,Married-civ-spouse,Husband,,
225-09-2137,47.0,,Never-married,Own-child,,
245-02-4569,35.0,5th-6th,Married-spouse-absent,Own-child,,<=50K
253-86-9778,22.0,HS-grad,Never-married,Other-relative,Male,
623-89-4348,20.0,Some-college,Never-married,,Female,
302-36-4864,34.0,Some-college,Married-civ-spouse,Husband,Male,<=50K
887-53-0711,24.0,Preschool,Widowed,,Male,<=50K
921-22-2357,18.0,HS-grad,Never-married,,Male,
256-66-4618,45.0,Bachelors,Married-civ-spouse,,Female,
257-92-3832,22.0,HS-grad,Never-married,Own-child,,
158-53-8083,23.0,Some-college,Separated,,Male,
236-17-9360,,9th,Never-married,Own-child,Female,<=50K
494-04-1768,59.0,Some-college,Married-civ-spouse,,Male,<=50K
580-34-3979,,Bachelors,Married-civ-spouse,Husband,,<=50K
608-38-4520,18.0,HS-grad,Never-married,Not-in-family,Female,<=50K
657-89-3119,38.0,Bachelors,,,Female,<=50K
801-81-2038,27.0,Bachelors,,Husband,,
434-95-0859,40.0,Bachelors,Divorced,Unmarried,Male,>50K
766-49-2628,33.0,HS-grad,,,Female,
701-96-5601,62.0,Some-college,Never-married,Unmarried,Female,<=50K
031-54-1769,18.0,12th,Never-married,Own-child,,
234-73-5872,32.0,,Never-married,Not-in-family,Male,<=50K
324-47-7886,28.0,,Never-married,Own-child,Female,<=50K
065-23-3415,45.0,Some-college,,Wife,Female,
416-03-1940,39.0,Some-college,Never-married,Own-child,,
415-44-8402,41.0,HS-grad,Married-civ-spouse,Husband,Male,>50K
023-03-4398,61.0,HS-grad,Never-married,Not-in-family,Female,<=50K
063-63-6363,20.0,,,Own-child,,<=50K
228-65-4790,17.0,10th,Never-married,Own-child,Female,<=50K
772-29-7296,39.0,Bachelors,Married-civ-spouse,Wife,Female,<=50K
822-63-5134,17.0,10th,Never-married,,Female,
486-05-6510,60.0,Bachelors,,Wife,Female,<=50K
129-60-6879,52.0,Masters,Married-civ-spouse,Husband,,
977-82-5551,43.0,Some-college,,Not-in-family,Female,<=50K
798-18-7959,67.0,Bachelors,,Not-in-family,Female,<=50K
604-23-8328,51.0,Some-college,,Husband,Male,
448-12-6535,36.0,HS-grad,Divorced,Unmarried,Female,
557-49-3856,,,,Husband,,<=50K
975-52-2112,26.0,,Never-married,Not-in-family,Male,
707-92-3832,17.0,5th-6th,Never-married,Own-child,,
520-27-0269,37.0,HS-grad,Widowed,Unmarried,Female,<=50K
721-71-3758,72.0,,Married-civ-spouse,Husband,,
165-29-4840,18.0,11th,Never-married,Own-child,Female,
961-27-1497,49.0,,Widowed,Other-relative,,<=50K
771-25-3070,37.0,,Married-civ-spouse,Husband,Male,
158-69-1646,,,Never-married,,Male,>50K
204-76-0442,,Some-college,Widowed,Unmarried,Female,<=50K
180-46-6830,,Some-college,,Husband,,<=50K
757-46-3144,24.0,Some-college,Never-married,,Male,
845-27-0269,,Masters,Married-civ-spouse,,,<=50K
984-12-1620,39.0,HS-grad,,Unmarried,,
148-24-9385,53.0,,Never-married,Unmarried,Male,>50K
346-86-7321,34.0,Some-college,Married-civ-spouse,Husband,Male,>50K
816-15-4790,,Bachelors,,Not-in-family,Female,
131-35-7493,41.0,HS-grad,Never-married,,,>50K
705-52-8254,35.0,HS-grad,Married-civ-spouse,Husband,Male,
038-35-9950,39.0,,Married-civ-spouse,Husband,Male,>50K
390-66-3390,27.0,,Never-married,Own-child,,
381-48-0343,41.0,HS-grad,,Other-relative,,
536-36-3635,19.0,Some-college,Divorced,,,<=50K
400-09-2137,34.0,,,Husband,,<=50K
879-88-3291,45.0,Masters,Married-civ-spouse,Wife,Female,>50K
726-99-6313,22.0,Some-college,Never-married,Own-child,,<=50K
542-26-0441,23.0,,Divorced,Not-in-family,Male,>50K
211-30-2211,38.0,HS-grad,Married-civ-spouse,,,
002-73-3415,31.0,HS-grad,Married-civ-spouse,,,
316-12-4078,29.0,Some-college,Separated,,,>50K
488-39-0662,,HS-grad,,Husband,Male,>50K
674-17-0760,,,Widowed,,,
231-44-9631,31.0,Bachelors,Married-civ-spouse,Husband,Male,>50K
885-62-6534,60.0,,Married-spouse-absent,Not-in-family,Male,<=50K
274-87-7149,44.0,,Never-married,Own-child,Female,<=50K
491-52-3341,41.0,,Never-married,Not-in-family,,<=50K
728-00-9827,24.0,Some-college,Divorced,Not-in-family,Female,
120-08-5994,34.0,HS-grad,,Husband,Male,>50K
415-23-3414,65.0,Bachelors,Married-civ-spouse,,,<=50K
563-57-4938,49.0,,Married-civ-spouse,Husband,,
245-27-0270,29.0,HS-grad,,,,<=50K
749-44-7173,38.0,HS-grad,Divorced,Unmarried,Male,
586-88-5748,36.0,,Married-civ-spouse,Husband,Male,<=50K
199-81-5724,69.0,,Married-civ-spouse,Husband,,<=50K
876-22-8500,43.0,Assoc-acdm,Married-civ-spouse,Husband,Male,>50K
351-22-8500,35.0,Assoc-voc,Married-civ-spouse,Husband,,
052-42-6289,36.0,,Married-civ-spouse,Husband,,
379-82-1866,34.0,,Married-civ-spouse,,Male,<=50K
519-31-8181,45.0,,Divorced,Not-in-family,,<=50K
997-32-8008,24.0,HS-grad,Widowed,Other-relative,Male,
116-70-7616,,Assoc-voc,Never-married,Other-relative,Male,<=50K
049-17-0761,56.0,7th-8th,Never-married,,,>50K
092-35-2579,55.0,,Never-married,,,>50K
813-57-4937,31.0,Some-college,Widowed,Unmarried,,<=50K
636-70-1473,86.0,,Never-married,,Male,
