ssn,age,education,marital-status,relationship,sex,income
263-39-1420,24,HS-grad,Never-married,Own-child,Male,
739-05-6100,50,,Divorced,Not-in-family,Female,
475-01-6303,54,Bachelors,Married-civ-spouse,,Male,>50K
239-40-4934,58,7th-8th,Divorced,Own-child,,<=50K
595-75-6361,39,,,Husband,Male,
759-67-7479,32,HS-grad,Divorced,Unmarried,Male,
632-44-9493,,Bachelors,,Husband,,<=50K
431-59-2955,27,HS-grad,Married-civ-spouse,Husband,,<=50K
846-79-3383,20,Some-college,,Own-child,Male,<=50K
421-79-3762,64,,,Husband,Male,<=50K
567-38-1774,55,Masters,Widowed,,,<=50K
724-51-8835,46,HS-grad,Divorced,Not-in-family,Female,
450-06-0665,45,Some-college,Married-civ-spouse,Husband,Male,
645-23-6902,26,,Never-married,,Male,
274-99-4311,36,,Married-civ-spouse,,Male,<=50K
334-24-7124,25,Bachelors,Never-married,,Female,
777-92-9822,58,10th,,,,
250-84-6299,39,Bachelors,Married-civ-spouse,Husband,Male,<=50K
451-29-9025,47,,Widowed,Not-in-family,,<=50K
276-60-9563,35,,Married-civ-spouse,,,<=50K
659-93-5692,38,,,Husband,Male,<=50K
858-74-6245,50,11th,Married-civ-spouse,Husband,Male,<=50K
737-52-1611,36,,Divorced,,Female,<=50K
945-91-5990,28,,Never-married,Other-relative,,
471-05-8936,44,,Married-civ-spouse,Wife,,<=50K
425-67-0366,40,,Divorced,Unmarried,,
553-32-9085,55,,,,Male,>50K
891-07-8198,29,,Never-married,Not-in-family,Male,
390-21-5593,,,Married-civ-spouse,Husband,Male,<=50K
645-74-8398,19,Some-college,Never-married,Own-child,Female,
494-77-6214,32,Bachelors,Married-civ-spouse,,,>50K
516-09-7535,45,Masters,Married-civ-spouse,Husband,Male,
708-12-4032,23,HS-grad,Never-married,Own-child,Male,<=50K
843-53-5959,31,Assoc-voc,Never-married,Own-child,Male,<=50K
440-55-7601,22,Some-college,Never-married,Not-in-family,,
422-00-9129,,HS-grad,Divorced,Not-in-family,Male,<=50K
503-01-3997,32,,Never-married,Not-in-family,,
605-98-6288,49,,Never-married,Not-in-family,Female,
440-63-8364,22,Some-college,,,Male,<=50K
456-44-0909,26,,Never-married,Not-in-family,Male,<=50K
220-42-5727,23,,,Husband,Male,
429-70-8495,55,,Married-civ-spouse,Wife,Female,<=50K
539-14-1792,,,Married-civ-spouse,Husband,Male,
472-56-6504,44,HS-grad,Married-civ-spouse,,,
778-95-2815,27,,Never-married,Not-in-family,Male,
342-00-0332,40,,Married-civ-spouse,Wife,,>50K
356-42-9913,32,Bachelors,,Wife,,>50K
442-25-3616,20,Some-college,,Other-relative,,
512-84-0111,84,HS-grad,,,Female,
603-85-9540,40,,Divorced,Other-relative,Male,<=50K
943-46-6192,,Bachelors,,,Female,
936-35-9085,44,Some-college,,Own-child,,
455-09-4866,47,Some-college,Divorced,Unmarried,Female,
875-38-3336,62,Some-college,Married-civ-spouse,,,
142-16-6786,19,Some-college,,Own-child,,<=50K
298-44-2380,47,HS-grad,Never-married,Not-in-family,,<=50K
660-01-6454,44,HS-grad,Divorced,Unmarried,Male,<=50K
376-59-3638,26,,Married-civ-spouse,Husband,Male,
190-81-2781,,Some-college,Married-civ-spouse,Husband,Male,<=50K
126-31-0400,52,11th,Married-civ-spouse,,Male,<=50K
755-66-6271,33,Some-college,Divorced,Unmarried,,<=50K
998-16-9380,,,Married-civ-spouse,Husband,Male,<=50K
732-11-0518,,,Married-civ-spouse,Husband,,
654-60-5361,25,,Married-civ-spouse,Husband,,<=50K
473-80-4864,62,,Married-civ-spouse,Husband,Male,<=50K
303-44-9660,38,Some-college,Married-civ-spouse,Husband,,
340-60-0447,46,HS-grad,Married-spouse-absent,Not-in-family,Male,<=50K
432-34-6739,18,Some-college,Never-married,Own-child,,
172-39-8912,46,Bachelors,Married-civ-spouse,Husband,Male,>50K
889-92-0601,38,HS-grad,Divorced,Unmarried,,<=50K
832-30-9960,52,Some-college,,Husband,Male,
390-99-6298,63,,,Husband,Male,
146-39-3361,49,Some-college,Married-civ-spouse,Husband,Male,<=50K
657-05-5160,17,11th,,Own-child,,
689-79-0926,33,HS-grad,,Not-in-family,Female,
562-72-4465,70,HS-grad,Widowed,Other-relative,,
837-18-2636,19,Some-college,Never-married,Own-child,Female,
400-23-0153,27,,Married-civ-spouse,Wife,,>50K
460-88-2851,61,,,Husband,Male,<=50K
998-81-5481,33,Bachelors,Married-civ-spouse,Husband,Male,
325-87-4737,46,Bachelors,Married-civ-spouse,Husband,,
902-35-8038,29,10th,Separated,,Female,<=50K
763-87-7133,40,Some-college,Divorced,,Male,<=50K
636-24-5335,43,HS-grad,Married-civ-spouse,Husband,Male,
967-61-4204,24,,Never-married,Not-in-family,Male,<=50K
262-42-2269,29,Some-college,Married-civ-spouse,Husband,Male,<=50K
740-67-1352,61,HS-grad,Married-civ-spouse,Wife,,
535-23-8267,48,11th,,Not-in-family,,<=50K
897-86-2255,19,Some-college,Never-married,Own-child,Male,<=50K
288-48-1662,30,Some-college,Never-married,Not-in-family,Female,<=50K
854-81-5799,24,Some-college,Never-married,Not-in-family,Male,<=50K
391-96-5449,39,Masters,Never-married,Unmarried,Female,<=50K
774-83-3923,46,Some-college,Divorced,,Female,<=50K
525-35-8311,40,HS-grad,Married-civ-spouse,Husband,Male,>50K
384-50-8370,27,,,Own-child,Female,<=50K
740-34-8301,25,,Never-married,Own-child,Female,
143-05-5175,31,11th,Never-married,,Male,<=50K
779-92-1966,58,,Divorced,Not-in-family,Male,<=50K
850-29-3095,33,HS-grad,Married-civ-spouse,Wife,,>50K
708-25-8636,40,HS-grad,Widowed,Unmarried,Female,
759-46-2112,40,Masters,Married-civ-spouse,Husband,Male,>50K
707-10-1039,31,HS-grad,Married-civ-spouse,Husband,,
158-75-0036,33,,,,,<=50K
550-44-8553,,Assoc-acdm,Married-civ-spouse,Husband,,
685-34-8984,24,Assoc-voc,Never-married,,Male,<=50K
843-42-8275,46,HS-grad,Never-married,Unmarried,Male,<=50K
728-15-3152,,,Married-civ-spouse,Husband,,
178-48-3027,20,Some-college,Never-married,Own-child,,<=50K
558-06-7157,65,HS-grad,Widowed,,,
453-82-9586,43,,Married-civ-spouse,,,<=50K
817-50-3487,48,Masters,Married-civ-spouse,Husband,,
505-67-9162,41,,Married-civ-spouse,Husband,,
685-94-1243,27,Some-college,Separated,,,
845-31-2735,52,Some-college,Married-civ-spouse,Husband,Male,
802-05-0913,26,HS-grad,,Other-relative,Male,<=50K
641-52-1823,52,HS-grad,Married-civ-spouse,,,<=50K
423-67-8222,52,Some-college,Divorced,Not-in-family,,
573-16-9759,19,,Never-married,Own-child,Male,<=50K
896-30-0845,39,Some-college,Divorced,Own-child,,<=50K
240-88-5581,47,Some-college,Divorced,,Female,
407-47-1864,27,HS-grad,Divorced,Other-relative,,<=50K
620-44-2790,48,Some-college,Divorced,,Male,<=50K
615-11-2459,50,,Separated,Unmarried,,<=50K
241-96-2415,60,Some-college,,Husband,,<=50K
431-40-4509,28,,,Husband,,
574-81-1932,47,,,,Female,<=50K
858-96-1612,69,Bachelors,,Husband,,<=50K
685-77-9718,40,HS-grad,Married-civ-spouse,Husband,Male,<=50K
382-54-3148,37,,Never-married,,Female,
330-20-8995,41,,Never-married,Not-in-family,,
891-13-2040,38,HS-grad,Married-civ-spouse,Husband,Male,
492-86-4833,46,Assoc-voc,Separated,Not-in-family,Female,<=50K
583-93-8103,21,Some-college,Never-married,,Male,<=50K
688-87-5616,44,Masters,Separated,Unmarried,Female,<=50K
835-99-8118,38,10th,Separated,Own-child,,
855-70-4188,,Some-college,Married-civ-spouse,Wife,Female,>50K
983-47-0590,42,Doctorate,Married-spouse-absent,,,
128-22-1781,42,Some-college,Divorced,Not-in-family,,
760-35-0500,56,,Never-married,Not-in-family,Female,>50K
403-24-5289,32,Bachelors,,Own-child,Male,<=50K
208-25-7498,24,Bachelors,,Husband,Male,<=50K
795-29-3777,26,,Married-civ-spouse,Husband,Male,<=50K
301-69-9804,36,,Never-married,Not-in-family,Female,<=50K
941-85-0940,49,11th,,Not-in-family,Male,
338-39-2937,65,,Married-civ-spouse,,Male,>50K
241-45-0919,73,,Divorced,Not-in-family,Female,
606-30-9338,34,11th,Married-civ-spouse,Husband,,<=50K
611-42-4302,22,,,Own-child,Female,
628-11-5235,49,Some-college,Never-married,,,<=50K
774-13-3981,25,11th,Never-married,Unmarried,,
321-00-2061,39,,Married-civ-spouse,Husband,,
536-44-9706,19,11th,Never-married,,Male,
917-48-7562,24,10th,Married-civ-spouse,Wife,Female,<=50K
905-77-6988,,HS-grad,Divorced,Unmarried,Female,
752-81-2660,35,HS-grad,,,Female,<=50K
183-32-8782,21,HS-grad,,Other-relative,,
442-01-1328,43,Masters,Divorced,Unmarried,Female,
157-70-0123,35,Bachelors,,,Male,<=50K
579-01-1586,39,Some-college,Divorced,,Female,<=50K
965-24-5168,48,Bachelors,Married-civ-spouse,Husband,Male,>50K
954-23-4536,,,Never-married,,,
705-29-7341,,,Never-married,Own-child,,<=50K
738-59-8445,17,10th,Never-married,Unmarried,,
401-46-8512,43,Some-college,Married-civ-spouse,Husband,,<=50K
606-20-1655,62,,Widowed,Not-in-family,,<=50K
398-58-7980,53,Masters,Divorced,Not-in-family,,>50K
429-06-2394,45,Masters,Married-civ-spouse,Husband,,
127-36-0313,47,HS-grad,Divorced,,Female,<=50K
655-19-7620,,Some-college,Never-married,Own-child,,<=50K
419-26-3201,53,HS-grad,,,Female,
367-00-9811,24,HS-grad,Separated,Own-child,,
320-65-2090,41,Some-college,Married-civ-spouse,Husband,,<=50K
705-51-2708,58,5th-6th,Divorced,Other-relative,,<=50K
818-09-5746,27,,Divorced,,Male,<=50K
242-71-6199,63,HS-grad,,Not-in-family,Female,
721-82-6749,50,,Divorced,Own-child,Male,<=50K
301-10-7545,43,Masters,Never-married,Not-in-family,Female,>50K
831-82-5384,29,,Never-married,Not-in-family,Male,
173-17-9617,41,Some-college,Married-civ-spouse,Husband,,<=50K
675-06-5215,55,,Married-civ-spouse,Husband,Male,<=50K
568-27-0163,,HS-grad,,Not-in-family,,<=50K
575-32-3428,23,HS-grad,Never-married,Own-child,,<=50K
777-09-5276,,Bachelors,Never-married,Not-in-family,Male,>50K
468-50-1454,58,Some-college,Divorced,Not-in-family,Male,
462-71-3469,25,11th,Never-married,Own-child,Female,
987-10-4906,40,,,Wife,Female,<=50K
733-96-8057,38,Assoc-voc,Never-married,Not-in-family,Female,<=50K
741-18-2848,37,,,,,
939-48-1905,19,,Never-married,Own-child,Female,
883-99-8012,55,10th,Never-married,,,
941-09-7156,55,Bachelors,Married-civ-spouse,Husband,,>50K
396-86-5045,28,Bachelors,Never-married,,Male,<=50K
551-47-1546,,HS-grad,,Husband,,
574-54-2723,,HS-grad,Married-civ-spouse,Husband,Male,<=50K
275-82-8858,60,,Divorced,Unmarried,,
432-88-5156,32,Some-college,Divorced,Unmarried,Female,
800-67-7949,34,HS-grad,Married-civ-spouse,Husband,,<=50K
311-09-5184,49,Some-college,Divorced,,,
402-11-4613,21,Some-college,,Other-relative,Female,<=50K
135-97-4989,,Bachelors,,Not-in-family,Female,<=50K
245-11-2156,53,Assoc-voc,Divorced,,Female,<=50K
361-11-4143,29,Assoc-voc,,Husband,Male,<=50K
229-41-7294,34,,Married-spouse-absent,Not-in-family,Female,
176-65-2408,52,,Married-spouse-absent,,,<=50K
887-63-2328,41,5th-6th,Married-civ-spouse,Wife,Female,
127-89-8730,21,HS-grad,Never-married,Not-in-family,,
252-08-4659,43,,Married-civ-spouse,Husband,Male,
640-57-9593,31,,Never-married,Own-child,,<=50K
325-65-9370,38,,Married-civ-spouse,Husband,Male,
384-29-3004,42,Bachelors,Married-civ-spouse,Husband,,>50K
876-56-7854,62,Bachelors,Never-married,Not-in-family,,
790-69-0310,51,,Widowed,,Female,
480-29-2791,30,,Never-married,Unmarried,,<=50K
952-43-0838,24,Bachelors,Married-civ-spouse,Husband,,<=50K
630-48-4271,36,HS-grad,Divorced,,Male,
607-92-4590,57,10th,Married-civ-spouse,Husband,Male,<=50K
889-78-5997,46,Bachelors,Married-civ-spouse,Husband,Male,>50K
126-20-2716,33,Doctorate,Married-civ-spouse,Husband,,<=50K
924-11-0093,42,Some-college,Never-married,Not-in-family,Male,<=50K
667-74-2741,62,,,Husband,,
707-47-7931,64,Some-college,,Husband,,
394-22-6801,18,,Never-married,,Female,
290-12-3834,43,,Married-spouse-absent,,,<=50K
907-31-1477,62,,,Not-in-family,,<=50K
770-14-9694,29,Assoc-acdm,Married-civ-spouse,Husband,,<=50K
358-79-8949,43,,,Husband,,
243-92-7638,39,HS-grad,Married-civ-spouse,,,>50K
398-72-2585,69,Bachelors,Married-civ-spouse,Husband,Male,
225-62-1453,,Bachelors,Married-civ-spouse,,,<=50K
153-95-8123,44,Assoc-acdm,Married-civ-spouse,,Male,>50K
137-05-1823,25,Bachelors,Never-married,,,
274-42-8973,47,Some-college,,Unmarried,,<=50K
730-38-7583,17,,Never-married,Own-child,,
887-39-0040,,,,Unmarried,Male,
953-64-2277,,Some-college,Never-married,Own-child,Male,<=50K
483-57-7136,57,1st-4th,Married-civ-spouse,Husband,Male,
154-03-8886,25,HS-grad,Never-married,Unmarried,,
156-35-4080,37,Some-college,Married-civ-spouse,Husband,Male,>50K
248-90-7997,29,Assoc-voc,Married-civ-spouse,Husband,Male,<=50K
878-72-1523,32,Some-college,Never-married,Own-child,Male,
667-82-3504,35,Prof-school,Married-civ-spouse,Husband,,>50K
478-67-7540,52,12th,Never-married,Not-in-family,Male,<=50K
950-22-3328,,,Never-married,Own-child,Female,
977-17-1109,,HS-grad,Married-spouse-absent,Not-in-family,Female,<=50K
711-11-2247,23,,,Own-child,Female,
609-18-9870,31,11th,Married-civ-spouse,,,<=50K
971-06-0074,40,,Married-civ-spouse,,,
948-68-8839,19,HS-grad,Never-married,Own-child,Female,
479-21-5957,21,Some-college,Never-married,Own-child,Male,<=50K
837-23-6477,37,Bachelors,Never-married,Not-in-family,,
972-21-7671,49,Prof-school,Married-civ-spouse,Husband,Male,>50K
971-54-4649,64,,Married-civ-spouse,Wife,Female,
660-42-0267,37,Assoc-voc,Never-married,Not-in-family,,
191-64-7328,70,,,Husband,Male,>50K
401-19-9304,22,10th,,,,
149-67-7706,29,,Married-civ-spouse,Husband,Male,<=50K
143-10-9016,,HS-grad,Married-civ-spouse,,,<=50K
490-03-8143,29,Bachelors,Never-married,,,<=50K
706-45-4938,38,,Divorced,,,
917-75-6770,27,,Never-married,Not-in-family,,
852-95-8260,,Bachelors,Married-civ-spouse,,Male,
798-06-6626,60,,Married-civ-spouse,Wife,Female,<=50K
671-96-9316,20,Some-college,,Not-in-family,Male,
835-51-3542,51,Some-college,Married-civ-spouse,Husband,Male,>50K
913-74-5562,37,9th,Married-civ-spouse,,Male,<=50K
680-28-7862,22,12th,Never-married,Not-in-family,Male,
916-70-6857,56,10th,,Husband,Male,<=50K
239-56-6459,26,Bachelors,,,Female,
810-93-4797,19,,Separated,Unmarried,,<=50K
590-72-2160,37,Assoc-voc,Married-civ-spouse,Wife,,<=50K
923-94-8568,27,,Never-married,Not-in-family,,<=50K
711-51-6060,27,HS-grad,Never-married,Own-child,,
479-64-6691,,Some-college,Married-civ-spouse,Husband,Male,
557-55-5660,45,,,,Female,
312-60-2753,28,Some-college,,Own-child,,<=50K
779-62-5836,20,HS-grad,Divorced,Not-in-family,,<=50K
533-59-6095,28,Masters,Never-married,,,
797-60-8971,,Assoc-voc,,,,
736-33-7093,30,Bachelors,Married-civ-spouse,Husband,Male,
327-89-3801,26,Assoc-acdm,Never-married,Own-child,Female,<=50K
295-23-8798,55,Masters,Married-civ-spouse,Husband,,
494-72-2372,46,HS-grad,Never-married,Not-in-family,Female,<=50K
557-12-4926,,Bachelors,Married-civ-spouse,,Male,
450-57-2161,,Bachelors,Never-married,Not-in-family,Female,<=50K
169-92-2193,43,HS-grad,Separated,Not-in-family,Male,
340-11-5872,19,HS-grad,,Own-child,Female,<=50K
827-46-4205,36,HS-grad,Divorced,Not-in-family,,
845-42-0419,36,Some-college,,Not-in-family,Male,<=50K
264-95-2830,48,Bachelors,,Unmarried,Female,<=50K
783-55-6282,30,11th,Never-married,Unmarried,Male,
816-18-4365,24,Bachelors,Married-civ-spouse,Husband,Male,>50K
932-18-6352,30,HS-grad,Divorced,Unmarried,,
553-67-9056,24,Bachelors,Married-civ-spouse,,Female,
649-54-4240,62,Bachelors,,,Male,
809-91-1804,41,HS-grad,Divorced,Not-in-family,,<=50K
367-14-4416,49,,Married-civ-spouse,Husband,,
468-82-4505,36,HS-grad,Married-civ-spouse,Husband,Male,
866-04-1798,47,Masters,Divorced,Unmarried,,<=50K
203-41-1743,49,Masters,,Not-in-family,Female,<=50K
563-74-7458,52,,Never-married,Not-in-family,,<=50K
574-46-1960,52,,Married-civ-spouse,Husband,Male,>50K
355-46-0762,26,,,Not-in-family,,<=50K
623-02-7192,51,,Never-married,Not-in-family,Male,<=50K
974-29-0577,18,10th,Never-married,Own-child,,<=50K
895-30-4773,30,,Never-married,Other-relative,Male,
373-82-0789,46,HS-grad,Divorced,Not-in-family,Male,<=50K
525-62-7520,28,HS-grad,Never-married,Own-child,,<=50K
616-43-1582,48,,Married-civ-spouse,Husband,Male,>50K
829-16-0219,62,Some-college,Married-civ-spouse,,Female,>50K
438-43-0854,49,Bachelors,Married-civ-spouse,Husband,,<=50K
378-93-5752,69,,Widowed,Not-in-family,,<=50K
175-95-2466,35,,Never-married,Not-in-family,Male,>50K
399-12-6398,78,,,,Male,
845-23-1973,61,Some-college,Married-civ-spouse,Husband,,>50K
486-86-1481,24,Bachelors,,Not-in-family,Female,<=50K
654-52-4599,29,,Never-married,Own-child,Female,
551-17-5416,36,Bachelors,Married-civ-spouse,Husband,,
642-65-2499,,10th,Never-married,,,<=50K
865-66-4906,27,,Married-civ-spouse,Husband,,
712-29-6765,64,HS-grad,Married-civ-spouse,,Male,
222-68-7079,33,,,,,
648-27-8959,32,12th,Married-civ-spouse,,,<=50K
738-24-8474,19,,,,,
709-98-1571,42,11th,Married-civ-spouse,Husband,,<=50K
277-44-4109,24,,,,,
211-75-7210,23,HS-grad,Never-married,Not-in-family,,<=50K
833-79-0607,51,Prof-school,Never-married,Not-in-family,,
476-17-3900,31,Bachelors,Never-married,Not-in-family,Male,<=50K
902-89-6456,44,Prof-school,Married-civ-spouse,Husband,Male,>50K
355-27-2316,38,Masters,,Not-in-family,Female,
127-71-0284,44,Assoc-acdm,,Not-in-family,Female,
330-77-4333,44,5th-6th,Married-civ-spouse,Husband,,<=50K
501-56-0271,38,HS-grad,Married-civ-spouse,Husband,,<=50K
263-95-6758,36,9th,Divorced,Unmarried,Female,
526-56-9750,29,1st-4th,Never-married,Not-in-family,Male,<=50K
239-27-0329,46,Assoc-acdm,,Not-in-family,Female,
704-70-5082,47,HS-grad,Married-civ-spouse,Husband,,
772-35-7204,30,HS-grad,Married-civ-spouse,Husband,,
752-19-3480,,,Married-civ-spouse,,,
422-11-6812,27,Bachelors,,Not-in-family,,
464-32-8721,43,HS-grad,Divorced,Unmarried,Female,<=50K
580-57-2996,44,Prof-school,Married-civ-spouse,Husband,,>50K
462-44-4261,31,Some-college,Never-married,Unmarried,,
286-83-9489,34,,Married-civ-spouse,,,
595-32-5627,39,Bachelors,Never-married,,Male,
634-38-7795,36,Some-college,,Unmarried,Female,
685-83-3559,57,Bachelors,Married-civ-spouse,Husband,Male,
372-15-1696,78,7th-8th,Never-married,,Female,<=50K
635-08-7738,24,Some-college,Married-civ-spouse,Husband,Male,<=50K
888-89-7608,39,Some-college,,Not-in-family,,
635-43-7709,21,Assoc-acdm,,Own-child,,<=50K
224-67-9223,34,,Separated,Not-in-family,,>50K
194-17-7888,22,Some-college,Never-married,,,<=50K
365-36-7639,36,Some-college,Divorced,Unmarried,,<=50K
900-52-7420,61,,Married-civ-spouse,,Male,
299-16-9243,67,9th,Married-civ-spouse,,Male,<=50K
299-33-0769,42,Some-college,Separated,Unmarried,,
289-53-1575,,Assoc-voc,Married-civ-spouse,,,>50K
395-06-1348,58,Assoc-voc,Married-civ-spouse,Husband,Male,<=50K
930-08-6524,37,Some-college,,Husband,Male,
408-89-8670,39,HS-grad,Never-married,Not-in-family,,<=50K
512-14-0169,,Some-college,Separated,Other-relative,,<=50K
634-33-3954,45,5th-6th,Married-civ-spouse,Husband,Male,>50K
575-00-0378,,Bachelors,,Husband,Male,<=50K
641-62-9507,49,Some-college,Never-married,Not-in-family,,
146-98-5620,36,HS-grad,Married-civ-spouse,Husband,Male,
557-60-9502,23,HS-grad,Never-married,Not-in-family,,
936-00-9114,51,Some-college,Married-civ-spouse,,Female,<=50K
568-94-3184,,HS-grad,,,Male,
265-78-7377,,Bachelors,Never-married,Not-in-family,,<=50K
395-43-8240,45,Masters,Married-civ-spouse,Husband,Male,<=50K
225-97-1424,36,,Married-civ-spouse,Husband,Male,
808-13-5027,32,HS-grad,Married-civ-spouse,Husband,,
378-82-8069,39,HS-grad,Married-civ-spouse,Husband,Male,<=50K
276-39-4196,47,Some-college,Married-civ-spouse,,Male,<=50K
983-73-9799,49,Some-college,Married-civ-spouse,Husband,Male,
732-99-8906,52,,Married-civ-spouse,,,>50K
340-65-4289,44,Some-college,Separated,,,
448-68-7701,36,,Married-civ-spouse,,,>50K
301-26-9071,40,Some-college,Divorced,Unmarried,,<=50K
321-21-7428,17,10th,Never-married,Own-child,,<=50K
747-61-6934,18,,Never-married,Own-child,Female,<=50K
732-64-8935,30,,,Wife,Female,
228-50-1985,66,HS-grad,Widowed,Not-in-family,Female,<=50K
305-81-8696,59,Bachelors,Never-married,Not-in-family,,
768-48-0600,30,HS-grad,Married-civ-spouse,Husband,Male,
829-61-7874,50,HS-grad,Married-civ-spouse,Husband,,<=50K
327-67-8434,24,HS-grad,,Own-child,,<=50K
384-21-2241,28,,,Husband,,<=50K
151-53-5246,44,Masters,Married-civ-spouse,,Female,>50K
959-26-8737,25,Assoc-voc,Never-married,Not-in-family,,
775-02-2369,45,Masters,Married-civ-spouse,Husband,Male,>50K
959-59-1787,,,Never-married,Not-in-family,,<=50K
375-65-1407,67,Assoc-voc,Divorced,,,<=50K
822-45-6925,40,Prof-school,Married-civ-spouse,Husband,,
907-25-7635,52,HS-grad,Married-civ-spouse,Husband,Male,
548-94-0985,34,Doctorate,Never-married,Not-in-family,,
734-29-1108,37,,Married-civ-spouse,Husband,Male,>50K
948-39-2709,17,10th,Never-married,Own-child,,
601-92-1238,25,,Married-civ-spouse,,Female,
998-76-1639,35,Bachelors,Divorced,Not-in-family,,<=50K
956-14-5917,63,Masters,Divorced,Not-in-family,,
846-14-7282,38,,Never-married,Own-child,,
622-27-3408,33,,,Husband,,
583-61-5053,,,Married-civ-spouse,Wife,Female,
212-56-4836,64,,Married-civ-spouse,,Male,
751-19-7408,50,Some-college,,,,<=50K
260-86-0859,18,,,Not-in-family,Male,
673-55-7647,67,Masters,Never-married,Not-in-family,,
257-81-8802,46,HS-grad,Married-civ-spouse,,Male,
430-59-6883,60,Bachelors,Married-civ-spouse,Husband,,
907-41-9160,29,HS-grad,Never-married,Not-in-family,Female,<=50K
560-59-7717,30,Some-college,Never-married,Own-child,Female,<=50K
862-70-3611,56,Doctorate,Married-civ-spouse,Not-in-family,Male,<=50K
414-14-8238,,,Married-civ-spouse,Wife,Female,
926-18-3000,37,Bachelors,Never-married,Unmarried,,
862-24-5957,55,1st-4th,Divorced,Unmarried,,
651-02-4887,24,HS-grad,Never-married,Not-in-family,,
252-70-3839,,,Never-married,Not-in-family,Male,
243-22-7696,46,Bachelors,,Husband,,
877-91-3897,25,12th,Married-civ-spouse,Other-relative,Male,<=50K
